run,U_value,sigma_value,hurst_exponent,fraction_greed,fraction_need
1,9,0.17894736842105263,0.6920496324675964,0.0,1.0
1,9,0.18947368421052632,0.6749155191336789,0.0,1.0
1,9,0.2,0.6655219528283565,0.0,1.0
1,10,0.0,0.6489864228300399,0.10375844333484519,0.8962415566651547
1,10,0.010526315789473684,0.7156400701964005,0.09841994897114793,0.9015800510288521
1,10,0.021052631578947368,0.7355581267390369,0.0932455051383617,0.9067544948616383
1,10,0.031578947368421054,0.7459330273747753,0.08398908842170026,0.9160109115782997
1,10,0.042105263157894736,0.7622463363833756,0.08235304158715491,0.9176469584128449
1,10,0.05263157894736842,0.7619640186324581,0.07540991376184158,0.9245900862381585
1,10,0.06315789473684211,0.7656634444590431,0.07190027000561407,0.928099729994386
1,10,0.07368421052631578,0.7616828714971678,0.06775096968572974,0.9322490303142703
1,10,0.08421052631578947,0.7599771472825639,0.0637689643080121,0.936231035691988
1,10,0.09473684210526316,0.7474507958706977,0.06216061429605626,0.9378393857039438
1,10,0.10526315789473684,0.7355288162635293,0.062108499867398095,0.9378915001326019
1,10,0.11578947368421053,0.733734126058272,0.054177902324988605,0.9458220976750115
1,10,0.12631578947368421,0.7144914526475303,0.054789041849872676,0.9452109581501273
1,10,0.1368421052631579,0.7194379326024672,0.04973443279329575,0.9502655672067043
1,10,0.14736842105263157,0.7487171914984914,0.045536677126049085,0.9544633228739509
1,10,0.15789473684210525,0.7223884700313306,0.04605964012370973,0.9539403598762903
1,10,0.16842105263157894,0.7287519277820241,0.03975873585633338,0.9602412641436666
1,10,0.17894736842105263,0.7161881673120221,0.03618412932902139,0.9638158706709785
1,10,0.18947368421052632,0.6936781974065536,0.037290819070557486,0.9627091809294426
1,10,0.2,0.7367366613557877,0.03299376670522884,0.9670062332947712
1,11,0.0,0.6687670734046435,0.1895164129928549,0.8104835870071451
1,11,0.010526315789473684,0.6970160331114311,0.17934888865674312,0.820651111343257
1,11,0.021052631578947368,0.7011834229583505,0.17289883440327755,0.8271011655967224
1,11,0.031578947368421054,0.7251841363072431,0.16153191231119343,0.8384680876888065
1,11,0.042105263157894736,0.7191323566084529,0.15805607939203728,0.8419439206079627
