Need,Greed,Run,Sigma_Index
0.16597938144329896,0.834020618556701,8,4
0.1615807560137457,0.8384192439862543,8,5
0.15757731958762888,0.8424226804123711,8,6
0.15274914089347078,0.8472508591065292,8,7
0.14852233676975946,0.8514776632302407,8,8
0.14240549828178695,0.857594501718213,8,9
0.14170103092783506,0.858298969072165,8,10
0.134553264604811,0.865446735395189,8,11
0.13219931271477664,0.8678006872852233,8,12
0.12646048109965638,0.8735395189003436,8,13
0.12350515463917525,0.8764948453608248,8,14
0.12319587628865983,0.8768041237113402,8,15
0.11568728522336767,0.8843127147766324,8,16
0.11549828178694158,0.8845017182130583,8,17
0.11175257731958761,0.8882474226804125,8,18
0.1047766323024055,0.8952233676975945,8,19
0.10441580756013745,0.8955841924398625,8,20
0.0906357388316151,0.9093642611683849,8,21
0.07408934707903779,0.9259106529209622,8,22
0.058814432989690725,0.9411855670103092,8,23
0.039982817869415814,0.9600171821305842,8,24
0.028075601374570453,0.9719243986254295,8,25
0.020584192439862543,0.9794158075601375,8,26
0.015515463917525776,0.9844845360824743,8,27
0.009776632302405499,0.9902233676975946,8,28
0.007817869415807562,0.9921821305841925,8,29
0.18991408934707904,0.810085910652921,9,0
0.1827319587628866,0.8172680412371134,9,1
0.17804123711340206,0.821958762886598,9,2
0.17274914089347077,0.8272508591065293,9,3
0.1681786941580756,0.8318213058419244,9,4
0.16027491408934708,0.8397250859106529,9,5
0.15852233676975946,0.8414776632302405,9,6
0.15355670103092783,0.8464432989690721,9,7
0.14902061855670104,0.850979381443299,9,8
0.14304123711340205,0.8569587628865979,9,9
0.14147766323024055,0.8585223367697594,9,10
0.1366666666666667,0.8633333333333333,9,11
0.1336254295532646,0.8663745704467354,9,12
0.1256872852233677,0.8743127147766322,9,13
0.12644329896907217,0.8735567010309278,9,14
0.1202233676975945,0.8797766323024054,9,15
0.117233676975945,0.882766323024055,9,16
0.11427835051546391,0.8857216494845361,9,17
0.1136941580756014,0.8863058419243985,9,18
0.10962199312714777,0.8903780068728523,9,19
0.10426116838487971,0.8957388316151204,9,20
0.08635738831615121,0.9136426116838489,9,21
0.07743986254295535,0.9225601374570448,9,22
0.055773195876288664,0.9442268041237113,9,23
0.04054982817869416,0.9594501718213057,9,24
0.02716494845360825,0.9728350515463915,9,25
0.01945017182130584,0.9805498281786941,9,26
0.013333333333333332,0.9866666666666667,9,27
0.010395189003436427,0.9896048109965636,9,28
0.007371134020618557,0.9926288659793815,9,29
0.18737113402061858,0.8126288659793816,10,0
0.182680412371134,0.8173195876288659,10,1
0.17439862542955326,0.8256013745704467,10,2
0.1709106529209622,0.8290893470790378,10,3
0.16609965635738833,0.8339003436426116,10,4
0.16197594501718213,0.8380240549828178,10,5
0.15922680412371137,0.8407731958762886,10,6
0.1510824742268041,0.848917525773196,10,7
0.14383161512027492,0.856168384879725,10,8
0.14079037800687286,0.859209621993127,10,9
0.1416151202749141,0.8583848797250858,10,10
0.1342955326460481,0.8657044673539519,10,11
0.13317869415807562,0.8668213058419244,10,12
0.12750859106529208,0.8724914089347079,10,13
0.12647766323024057,0.8735223367697594,10,14
0.11987972508591067,0.8801202749140894,10,15
0.12042955326460482,0.8795704467353952,10,16
0.11316151202749139,0.8868384879725085,10,17
0.10836769759450172,0.8916323024054984,10,18
0.10718213058419243,0.8928178694158075,10,19
0.10487972508591063,0.8951202749140894,10,20
0.09359106529209621,0.9064089347079037,10,21
0.07738831615120274,0.9226116838487973,10,22
0.05774914089347079,0.9422508591065292,10,23
0.04080756013745705,0.959192439862543,10,24
0.028780068728522335,0.9712199312714777,10,25
0.019810996563573886,0.9801890034364261,10,26
0.012852233676975945,0.987147766323024,10,27
0.011718213058419245,0.9882817869415806,10,28
0.007491408934707905,0.9925085910652923,10,29
0.18951890034364258,0.8104810996563574,11,0
0.1815463917525773,0.8184536082474226,11,1
0.17898625429553264,0.8210137457044674,11,2
0.17563573883161512,0.8243642611683849,11,3
0.16280068728522337,0.8371993127147767,11,4
0.15898625429553265,0.8410137457044674,11,5
0.1574914089347079,0.8425085910652922,11,6
0.14926116838487974,0.8507388316151203,11,7
0.1471993127147766,0.8528006872852233,11,8
0.1459278350515464,0.8540721649484536,11,9
0.13950171821305843,0.8604982817869414,11,10
0.13778350515463916,0.8622164948453609,11,11
0.13271477663230238,0.8672852233676975,11,12
0.127766323024055,0.872233676975945,11,13
0.12579037800687287,0.8742096219931271,11,14
0.12147766323024055,0.8785223367697594,11,15
0.11929553264604813,0.8807044673539518,11,16
0.11625429553264605,0.883745704467354,11,17
