run,U_value,sigma_value,hurst_exponent,fraction_greed,fraction_need
0,1,0.01,0.4307334223969847,0.0,1.0
0,1,0.025,0.4643065624541224,0.0,1.0
0,1,0.04,0.4516753226992537,0.0,1.0
0,1,0.06,0.4437408523227228,0.0,1.0
0,1,0.08,0.450000192468894,0.0,1.0
0,1,0.09,0.4649031249539499,0.0,1.0
0,1,0.095,0.43542276461409885,0.0,1.0
0,1,0.1,0.4553524955488041,0.0,1.0
0,1,0.105,0.4735394038327585,0.0,1.0
0,1,0.11,0.4588746088792857,0.0,1.0
0,1,0.12,0.4318375102478275,0.0,1.0
0,1,0.14,0.46206113430808743,0.0,1.0
0,1,0.2,0.43269165861036385,0.0,1.0
0,1,0.5,0.45069718367742684,0.0,1.0
0,1,1.0,0.4368161189028041,0.0,1.0
0,4,0.01,0.46016654295236126,0.0,1.0
0,4,0.025,0.46539889434147225,0.0,1.0
0,4,0.04,0.47847087605812366,0.0,1.0
0,4,0.06,0.4667978574173869,0.0,1.0
0,4,0.08,0.48174256271370003,0.0,1.0
0,4,0.09,0.4834949845304156,0.0,1.0
0,4,0.095,0.4905957589795939,0.0,1.0
0,4,0.1,0.4871896334851839,0.0,1.0
0,4,0.105,0.5021800980473696,0.0,1.0
0,4,0.11,0.4819111889641537,0.0,1.0
0,4,0.12,0.5092234208669041,0.0,1.0
0,4,0.14,0.48902180240581605,0.0,1.0
0,4,0.2,0.47861138409268544,0.0,1.0
0,4,0.5,0.4852007742056764,0.0,1.0
0,4,1.0,0.4779901055429169,0.0,1.0
0,7,0.01,0.4796460294219254,0.0,1.0
0,7,0.025,0.516150396184613,0.0,1.0
0,7,0.04,0.564893947000167,0.0,1.0
0,7,0.06,0.5755054339981723,0.0,1.0
0,7,0.08,0.5582477079117024,0.0,1.0
0,7,0.09,0.5851542352768362,0.0,1.0
0,7,0.095,0.5871054985944871,0.0,1.0
0,7,0.1,0.5649411956611681,0.0,1.0
0,7,0.105,0.5810611409172661,0.0,1.0
0,7,0.11,0.5643485516959321,0.0,1.0
0,7,0.12,0.5648683516583566,0.0,1.0
0,7,0.14,0.5622529253132177,0.0,1.0
0,7,0.2,0.5505565644951412,0.0,1.0
0,7,0.5,0.5071302735863088,0.0,1.0
0,7,1.0,0.4755055074913301,0.0,1.0
0,8,0.01,0.5387096041278335,0.0,1.0
0,8,0.025,0.6001744216084314,0.0,1.0
0,8,0.04,0.6265704040713207,0.0,1.0
0,8,0.06,0.6221926817699295,0.0,1.0
0,8,0.08,0.6429607787104412,0.0,1.0
0,8,0.09,0.6368448272357079,0.0,1.0
0,8,0.095,0.630567426723414,0.0,1.0
0,8,0.1,0.6392048693535883,0.0,1.0
0,8,0.105,0.657617107474892,0.0,1.0
0,8,0.11,0.6332153774877811,0.0,1.0
0,8,0.12,0.6268239035698338,0.0,1.0
0,8,0.14,0.6082580961911759,0.0,1.0
0,8,0.2,0.5776812034480632,0.0,1.0
0,8,0.5,0.5495263318364686,0.0,1.0
