0.5467638631036408,0.5700074902195884,0.5759802944971384,0.5947569812033666,0.5847223008846039,0.5807537608802174,0.5713099759128527,0.5697707783394887,0.5698873975918275,0.5620047359372988,0.5541950107167736,0.5543455796287384,0.5564273612822487,0.5541271647102817,0.546816205728944,0.5395411764151234,0.5414748949485011,0.5322669648753473,0.5363562199111912,0.527195485569252
0.5568476972465011,0.6018017342321033,0.5857851024011203,0.5724608353837918,0.5900597231013381,0.5733835846904347,0.5719031776230203,0.5683562168323738,0.5750444327583589,0.5661851611611356,0.550376417770989,0.5540224086320373,0.5407752055751043,0.5536356090572879,0.5443562969212692,0.5406955523344029,0.5398573574124591,0.5277971968097506,0.5390847558586092,0.5351635027722795
0.5493592665400222,0.5867359415844728,0.5845775658719854,0.5886759111235684,0.5746347156101019,0.5894006899590579,0.5830812657758834,0.5779091665374259,0.5673245922359115,0.5531741828519456,0.5494536827785962,0.5517552111917514,0.5447968983957318,0.5470066233467727,0.5428471215275574,0.539926695488657,0.5353127715602563,0.5348706801274605,0.5342810956192799,0.5320884341595098
0.5485099723856233,0.575148426095595,0.5896794174661928,0.6060035235978564,0.590094879778366,0.5896811683665266,0.5752121525173212,0.5705507362877004,0.5739089938060777,0.5609855049015386,0.561824344776155,0.5518470065627715,0.545192933024498,0.5460038314361352,0.5487434877180729,0.5448080772151458,0.5401553650988218,0.5286621370285209,0.5417689249531079,0.5374169672428473
0.5522645593309647,0.5926067579455964,0.5890398925168233,0.5849506283877652,0.5806093755573954,0.5800700601567217,0.5764921214881075,0.5727777794387418,0.572159135736617,0.5696150658818757,0.5566986390588008,0.5555603971895022,0.5515256679988482,0.5486495290048082,0.5428224113663591,0.538126422404746,0.5257843040474738,0.5385688717286786,0.5313201296528851,0.5321573552583762
0.5523980687067043,0.5769077880245865,0.5883135659607133,0.5665296573762908,0.5896722012906166,0.5832031202289549,0.5756660775737987,0.5699082543311917,0.5575136015539129,0.5647116088720076,0.5679637532896037,0.5533667015686605,0.5486765462453715,0.5446552054347277,0.5440135751893586,0.535385395691739,0.538509618261405,0.530616236188724,0.5286834614238528,0.5342391713195455
0.5444926117598111,0.5844190137055681,0.599333520384384,0.5926017134729678,0.5776757291620273,0.5856823923354225,0.5833157161438853,0.5693101866843925,0.5654759332594348,0.5608458573352875,0.5521190110084542,0.5526849389903655,0.5511189403201506,0.5396396662899433,0.5383768300264616,0.5357586597688875,0.5406945050698209,0.5329793258607973,0.5378414721390284,0.5373018126815028
0.5472235561258669,0.5672161736219938,0.5963510235027137,0.5908927762430489,0.5852060501947751,0.5734141564995474,0.5660702514393205,0.5770751437496038,0.5735457822086506,0.5582875312216093,0.5490469356701037,0.5464566567323708,0.5521988227880278,0.5372838072406758,0.548268053716569,0.5384451265784956,0.5271726012651968,0.5371900378703562,0.5337595266669715,0.5255628842060943
0.5490351103210516,0.580875542156819,0.590801426829856,0.5959584847286739,0.5817328222353317,0.580131451724478,0.57184048801871,0.5765338121846127,0.5717847870787578,0.5610788809542979,0.5591719853554428,0.5552733045005896,0.5554288602410085,0.5457698835923313,0.538703578203471,0.5430837679348217,0.5430034913857231,0.5408258929127637,0.5277844327055383,0.5306040381938432
0.5494648825655879,0.5926952343536482,0.5965355901156771,0.5748195848228174,0.5889026162142108,0.5767004128575708,0.5732871136288391,0.5770655066123611,0.5717073136877974,0.5643891181057142,0.5573083047598649,0.5515109832642845,0.5510407520239807,0.5366933375509788,0.5467436362621856,0.5356136689349421,0.5403950456304869,0.5334482749578087,0.5293668698655974,0.5286149601988427
